,Age_at_Booking,Booking_to_flight,Booking Year,Booking Month,Booking Dayofweek,Booking Is_month_end,Booking Is_month_start,Flight Month,Flight Dayofweek,Flight Is_month_end,Flight Is_month_start,distance,Class_0,Class_1,From_1,From_2,From_3,From_4,From_5,From_6,From_7,To_1,To_2,To_3,To_4,To_5,To_6,To_7,Time Label_0,Time Label_1,Time Label_2,Time Label_3,Time Label_4
1573,29,36,2016,10,0,False,False,11,1,False,False,1434.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1574,52,4,2016,12,3,False,True,12,0,False,False,1334.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1575,46,0,2016,9,4,False,False,9,4,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1576,32,3,2016,8,6,False,False,8,2,False,False,2191.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1577,39,16,2016,1,4,False,False,2,6,False,False,2057.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1578,15,41,2016,9,5,False,False,10,4,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1579,33,60,2016,6,3,False,False,8,0,False,True,2191.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1580,43,1,2016,3,6,False,False,3,0,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1581,40,22,2016,2,2,False,False,3,3,False,False,2054.77,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1582,31,65,2016,2,4,False,False,5,6,False,True,1568.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1583,24,0,2016,9,1,False,False,9,1,False,False,1073.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1584,54,39,2016,5,2,False,False,6,6,False,False,2054.77,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1585,66,43,2016,1,6,True,False,3,0,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1586,19,49,2016,5,2,False,False,6,2,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1587,35,8,2016,6,6,False,False,6,0,False,False,2057.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1588,59,35,2015,11,4,False,False,1,4,False,True,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1589,21,12,2016,4,5,False,False,4,3,False,False,710.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1590,48,1,2016,10,1,False,False,10,2,False,False,2057.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1591,53,23,2016,8,1,False,False,8,3,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1592,17,7,2016,7,1,False,False,7,1,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1593,32,18,2016,7,1,False,False,8,5,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1594,67,20,2016,11,6,False,False,12,5,False,False,1434.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1595,78,35,2016,8,3,False,False,9,3,False,False,1334.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1596,72,24,2016,10,0,True,False,11,3,False,False,1434.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1597,42,35,2016,5,1,False,False,6,1,False,False,991.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1598,33,5,2016,9,2,False,False,10,0,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1599,67,20,2015,12,3,False,False,1,2,False,False,710.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1600,61,1,2016,5,1,False,False,5,2,False,False,539.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1601,55,37,2016,5,0,False,False,6,2,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1602,66,13,2016,8,6,False,False,8,5,False,False,580.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1603,44,8,2016,2,3,False,False,3,4,False,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1604,36,22,2016,8,1,False,False,9,2,False,False,1568.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1605,33,7,2016,10,2,False,False,10,2,False,False,991.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1606,16,8,2016,5,5,False,False,5,6,False,False,1073.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1607,15,10,2016,11,5,False,False,12,1,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1608,58,18,2016,11,3,False,False,11,0,False,False,1073.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1609,63,20,2016,6,2,False,False,7,1,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1610,16,23,2016,9,1,False,False,10,3,False,False,539.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1611,23,61,2016,4,4,False,True,6,2,False,True,2191.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1612,33,29,2016,9,2,False,False,10,3,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1613,52,1,2016,7,2,False,False,7,3,False,False,539.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1614,32,38,2016,10,1,False,False,11,4,False,False,1334.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1615,60,44,2016,4,2,False,False,6,4,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1616,69,22,2016,4,6,False,False,5,0,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1617,68,9,2016,9,4,True,False,10,6,False,False,539.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1618,32,28,2015,12,3,False,False,1,3,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1619,56,11,2016,7,6,False,False,8,3,False,False,580.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1620,43,25,2016,3,6,False,False,4,3,False,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1621,57,23,2016,4,0,False,False,5,2,False,False,1334.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1622,56,28,2016,5,3,False,False,6,3,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1623,64,10,2016,4,0,False,False,4,3,False,False,1446.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1624,63,39,2016,5,0,False,False,7,4,False,False,1434.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1625,51,20,2016,2,2,False,False,2,1,False,False,2054.77,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1626,64,58,2016,2,5,False,False,4,0,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1627,25,33,2016,1,0,False,False,2,5,False,False,1671.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1628,40,26,2016,6,6,False,False,7,4,False,False,991.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1629,22,15,2016,11,1,False,False,11,2,False,False,1434.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1630,63,1,2016,5,1,False,False,5,2,False,False,1744.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1631,33,7,2016,5,1,False,False,5,1,False,False,1744.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1632,54,16,2015,12,3,False,False,1,5,False,False,1671.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1633,42,0,2016,12,6,False,False,12,6,False,False,536.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1634,13,61,2016,9,1,False,False,11,6,False,False,1491.67,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1635,38,10,2016,9,3,False,False,10,6,False,False,1472.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1636,17,2,2016,6,2,False,True,6,4,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1637,28,5,2016,1,1,False,False,1,6,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1638,77,28,2016,3,3,False,False,4,3,False,False,991.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1639,32,73,2016,9,6,False,False,11,2,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1640,64,16,2016,4,6,False,False,5,1,False,False,1334.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1641,57,4,2016,2,1,False,False,2,5,False,False,2054.77,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1642,42,23,2016,1,4,False,False,2,6,False,False,2191.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1643,64,23,2016,3,6,False,False,4,1,False,False,991.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1644,33,31,2016,2,0,False,False,3,3,False,False,1446.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1645,19,39,2016,9,6,False,False,10,3,False,False,1073.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1646,71,22,2016,9,0,False,False,9,1,False,False,2057.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1647,18,45,2016,7,5,False,False,8,1,False,False,1744.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1648,56,3,2016,12,1,False,False,12,4,False,False,1671.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1649,45,7,2016,3,1,False,False,4,1,False,False,1419.33,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1650,44,42,2016,10,3,False,False,12,3,False,True,1434.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1651,17,33,2015,12,1,False,False,1,6,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1652,26,51,2016,1,2,False,False,3,4,False,False,1744.17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1653,43,3,2016,3,2,False,False,3,5,False,False,1472.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1654,19,17,2016,2,4,False,False,2,0,False,False,2054.77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1655,30,20,2015,12,4,False,False,1,3,False,False,1446.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1656,64,18,2016,4,5,False,False,5,2,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1657,42,23,2016,7,2,False,False,8,4,False,False,2057.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1658,14,6,2016,5,2,False,False,5,1,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1659,19,26,2016,3,3,False,False,3,1,False,False,627.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1660,79,25,2016,3,6,False,False,4,3,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1661,32,26,2016,10,1,False,False,11,6,False,False,1491.67,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1662,67,13,2016,10,3,False,False,10,2,False,False,1671.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1663,31,13,2016,5,2,False,False,5,1,True,False,1419.33,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1664,66,31,2016,11,2,False,False,12,5,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1665,31,1,2016,2,5,False,False,2,6,False,False,991.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1666,36,8,2016,8,0,False,False,9,1,False,False,710.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1667,56,37,2016,3,3,False,False,4,5,False,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1668,74,26,2016,7,5,False,False,7,3,False,False,1334.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1669,61,34,2016,8,1,False,False,9,0,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1670,14,8,2016,11,3,False,False,12,4,False,False,1446.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1671,56,34,2016,11,1,False,True,12,0,False,False,710.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1672,28,13,2016,6,0,False,False,6,6,False,False,710.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1673,58,21,2016,3,4,False,False,4,4,False,False,1671.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1674,33,8,2016,11,6,False,False,12,0,False,False,1568.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1675,26,39,2016,7,2,False,False,8,6,False,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1676,36,8,2016,2,5,False,False,2,6,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1677,68,18,2016,6,6,False,False,6,3,True,False,991.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1678,48,2,2016,9,1,False,False,9,3,False,False,2054.77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1679,54,38,2016,11,1,False,False,12,4,False,False,627.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1680,73,22,2016,10,3,False,False,10,4,False,False,1419.33,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1681,59,3,2016,5,1,False,False,5,4,False,False,1671.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1682,39,38,2015,12,1,False,False,2,4,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1683,22,23,2016,11,5,False,False,12,0,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1684,50,3,2016,11,4,False,False,11,0,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1685,60,3,2016,10,4,False,False,10,0,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1686,78,44,2016,3,0,False,False,5,2,False,False,1434.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1687,61,16,2016,7,0,False,False,7,2,False,False,1472.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1688,48,8,2016,4,5,False,False,5,6,False,True,1472.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1689,67,5,2016,9,2,False,False,9,0,False,False,1507.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1690,12,28,2016,1,0,False,False,2,0,False,True,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1691,36,17,2016,2,4,False,False,2,0,False,False,1744.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1692,55,45,2016,4,5,False,False,6,1,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1693,77,52,2016,10,6,False,False,11,2,False,False,1491.67,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1694,73,36,2016,6,4,False,False,7,5,False,False,991.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1695,43,47,2016,10,0,False,False,12,5,False,False,539.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1696,66,21,2016,6,0,False,False,7,0,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1697,31,9,2016,2,5,False,False,3,0,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1698,69,29,2016,2,6,False,False,3,0,False,False,710.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1699,70,31,2016,10,5,False,False,11,1,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1700,70,31,2016,5,5,False,False,6,1,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1701,13,39,2016,7,2,False,False,9,6,False,False,1334.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1702,34,11,2016,5,3,False,False,5,0,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1703,38,5,2016,11,0,False,False,11,5,False,False,2191.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1704,36,20,2016,9,2,False,False,10,1,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1705,58,36,2016,5,6,False,False,6,0,False,False,627.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1706,65,33,2015,12,1,False,False,1,6,False,False,1446.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1707,12,59,2016,10,0,False,False,12,3,False,False,2054.77,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1708,54,19,2016,8,2,True,False,9,0,False,False,1744.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1709,70,25,2016,4,5,False,False,5,2,False,False,1472.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1710,53,67,2016,4,0,False,False,6,4,False,False,1472.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1711,21,28,2016,5,6,False,True,5,6,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1712,26,17,2016,1,2,False,False,2,5,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1713,50,16,2016,3,3,True,False,4,5,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1714,65,26,2016,7,0,False,False,8,5,False,False,580.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1715,65,40,2016,6,0,False,False,7,5,False,False,2042.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1716,42,14,2016,3,5,False,False,3,5,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1717,26,1,2016,11,6,False,False,11,0,False,False,2054.77,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1718,33,0,2016,11,1,False,False,11,1,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1719,62,34,2016,10,2,False,False,11,1,False,False,1334.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1720,38,33,2016,6,0,False,False,7,5,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1721,58,3,2016,7,0,False,False,7,3,False,False,1419.33,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1722,67,33,2016,6,4,False,False,7,2,False,False,710.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1723,10,43,2016,1,5,False,False,2,6,False,False,1446.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1724,64,14,2016,9,4,False,False,9,4,True,False,1434.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1725,79,7,2016,12,5,False,False,12,5,False,False,1334.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1726,39,37,2016,3,4,False,False,5,6,False,True,2057.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1727,40,15,2016,11,5,False,False,12,6,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1728,51,47,2016,1,1,False,False,2,6,False,False,2054.77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1729,18,49,2016,8,3,False,False,9,3,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1730,44,5,2016,11,1,False,False,11,6,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1731,14,32,2016,7,4,False,True,8,1,False,False,1671.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1732,69,2,2016,11,4,False,False,11,6,False,False,1568.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1733,40,39,2016,3,1,False,False,4,5,True,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1734,68,20,2016,5,5,False,False,6,4,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1735,69,27,2016,3,4,False,False,3,3,True,False,580.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1736,13,14,2016,8,1,False,False,8,1,False,False,1434.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1737,12,13,2016,2,2,False,False,3,1,False,True,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1738,69,1,2016,12,0,False,False,12,1,False,False,2057.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1739,56,4,2016,2,5,False,False,2,2,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1740,35,47,2016,2,5,False,False,3,3,False,False,1507.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1741,48,20,2016,3,5,False,False,4,4,False,False,2042.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1742,61,9,2016,8,0,False,False,8,2,True,False,1419.33,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1743,51,19,2016,10,6,False,False,11,4,False,False,1491.67,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1744,34,27,2015,12,3,True,False,1,2,False,False,1671.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1745,35,45,2016,8,6,False,False,9,2,False,False,1491.67,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1746,58,43,2016,4,5,False,False,5,6,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1747,39,31,2016,2,6,False,False,3,2,False,False,991.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1748,54,19,2016,1,3,False,False,2,1,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1749,43,4,2016,1,1,False,False,1,5,False,False,991.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1750,57,1,2016,3,2,False,False,3,3,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1751,65,63,2016,4,3,False,False,6,3,False,False,710.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1752,25,47,2016,6,5,False,False,7,3,False,False,1472.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1753,68,8,2016,7,5,False,False,7,6,True,False,1507.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1754,62,7,2016,10,5,False,True,10,5,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1755,30,28,2016,3,6,False,False,4,6,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1756,65,35,2016,10,3,False,False,11,3,False,False,710.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1757,70,5,2016,8,6,False,False,8,4,False,False,2054.77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1758,66,14,2016,1,5,False,False,2,5,False,False,1434.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1759,39,23,2016,11,4,False,False,12,6,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1760,11,13,2016,1,4,False,False,1,3,False,False,539.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1761,43,51,2015,12,5,False,False,2,0,False,False,991.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
